Domain,Having_IP,Have_At_Sign,URL_Length,URL_Depth,Redirection,HTTP_Domain,Tiny_URL,Prefix_Suffix,Iframe,Mouse_Over,Right_Click,Forwarding,Label
mala-riba.com,0,0,0,1,0,0,0,1,0,0,1,0,phishing
beta.eatgr.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,0,1,0,phishing
luckypetshouse.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
u692333mce.ha004.t.justns.ru,0,0,1,5,0,0,0,0,1,1,1,1,phishing
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,1,1,1,phishing
adobe.cloud.file2.shirnesa.ir,0,0,1,2,0,0,0,0,1,1,1,1,phishing
orgogenlabs.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
cutt.ly,0,0,0,1,0,0,0,0,1,0,1,0,phishing
186.75.130.46,0,0,1,2,0,0,0,0,1,1,1,1,phishing
storage.googleapis.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
secure.runescape.com-mx.ru,0,0,0,0,0,0,0,1,1,1,1,1,phishing
mdmplus.com.ph,0,0,0,1,0,0,0,0,1,1,1,1,phishing
billingsmontanarealestate.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
palicky.sk,0,0,0,1,0,0,0,0,0,0,1,0,phishing
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
mereliverystables.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
simulacaixa.com.br,0,0,0,0,0,0,0,0,1,1,1,1,phishing
tptelecom.it,0,0,1,6,0,0,0,0,0,0,1,0,phishing
oooue.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
tk5.ru,0,0,1,5,1,0,0,0,0,0,1,0,phishing
erzincansydv.gov.tr,0,0,1,5,0,0,0,0,0,0,1,0,phishing
pponline232.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
jcr.justinlist.org,0,0,0,0,0,0,0,0,1,1,1,1,phishing
pakariklan.com,0,1,1,10,0,0,0,0,0,0,1,0,phishing
rj1kx.app.link,0,0,0,1,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
fb-recovery-10000076933-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,phishing
dsv.cubotec.com.br,0,0,1,4,0,0,0,0,1,1,1,1,phishing
ilovepanqueca.com.br,0,0,0,3,0,0,0,0,1,1,1,1,phishing
espacoaocubo.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
mncelektronik.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
mindfdesign.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
ebay.co.uk-online.customerhelp-live.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
cimslp-my.sharepoint.com,0,0,1,7,0,0,1,1,0,0,1,0,phishing
dutadamaijawatengah.id,0,0,0,1,0,0,0,0,0,0,1,0,phishing
bradesconext.digital,0,0,0,0,0,0,0,0,1,1,1,1,phishing
mereliverystables.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
betasus26.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
itmrs.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
kebepxinh.vn,0,0,0,3,0,0,0,0,1,1,1,1,phishing
eeplans.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
netflxius.tumblr.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
yoho.com.tw,0,0,1,3,0,0,0,0,0,0,1,0,phishing
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,phishing
courgeon-immobilier.fr,0,0,1,5,0,0,0,1,0,0,1,0,phishing
ramjankisweets.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
verify-b-c-p.dns-cloud.net,0,0,0,0,0,0,0,1,1,1,1,1,phishing
alergiaalpolen.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
codbo3-cod.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
hepimizmeryemiz.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,0,0,1,0,phishing
thatsmint.work,0,0,0,2,0,0,0,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,0,0,1,0,phishing
de2f.totalh.net,0,0,0,1,0,0,0,0,0,0,1,0,phishing
bodybytoddondemand.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
betasus25.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
currosat.com,0,0,1,4,0,0,1,0,1,1,1,1,phishing
35.199.84.117,0,0,0,0,0,0,0,0,1,1,1,1,phishing
policaroautomotive-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,phishing
m5wx.com,0,0,1,7,0,0,1,0,1,1,1,1,phishing
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,phishing
lynshirt.com,0,0,1,6,0,0,1,0,1,1,1,1,phishing
net-xx.xyz,0,0,0,0,0,0,0,1,1,1,1,1,phishing
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
mailgcccdeduowa.my-free.website,0,0,0,0,0,0,0,1,1,0,1,0,phishing
tortik.spb.ru,0,0,1,5,0,0,0,0,0,0,1,0,phishing
aoaonline.org,0,0,0,3,0,0,0,0,0,0,1,0,phishing
life-reboot.club,0,1,0,0,0,0,0,1,0,0,1,0,phishing
docs.google.com,0,0,1,2,0,0,0,0,1,0,1,0,phishing
secure.runescape.com-un.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
baleshwerbabaonline.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
restaurantelabarquita.com,0,1,1,2,0,0,0,0,1,1,1,1,phishing
saltlake.buzz,0,0,0,2,0,0,0,0,1,1,1,1,phishing
whare.100webspace.net,0,0,0,3,0,0,0,0,0,0,1,0,phishing
forms.office.com,0,0,1,2,0,0,0,0,0,0,1,0,phishing
bbcorretoradeseguros.com.br,0,0,0,0,0,0,0,0,1,1,1,1,phishing
s.id,0,0,0,1,0,0,0,0,0,0,1,0,phishing
lida.si,0,0,1,5,0,0,0,0,1,1,1,1,phishing
acoony.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
mobilefinanceiro.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
southcountyclassified.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
bcpzonasegurabeta.viabcp.com.saharadew.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
186.75.130.46,0,0,1,2,0,0,0,0,1,1,1,1,phishing
hstsshj.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
financehead.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,phishing
paypal-safety-and-security.aluminioshidalgo.cl,0,0,1,2,0,0,0,1,1,1,1,1,phishing
online-microsofts.dns.navy,0,0,0,2,0,0,0,1,1,1,1,1,phishing
batu.cl,0,0,1,5,0,0,0,0,0,0,1,0,phishing
hrdept.networkhostdocument.club,0,0,0,0,0,0,0,0,1,1,1,1,phishing
am-t.by,0,1,1,5,0,0,0,1,0,0,1,0,phishing
1rgrkuqdgs1uet9s5xnxjjsbp.designmysite.pro,0,0,0,0,0,0,0,0,1,1,1,1,phishing
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
pugsberacas.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
bit.ly,0,0,0,1,0,0,1,0,0,0,1,0,phishing
albel.intnet.mu,0,0,1,2,0,0,0,0,1,1,1,1,phishing
onroads.co.in,0,0,1,4,0,0,0,0,1,1,1,1,phishing
investingdojo.icu,0,0,0,2,0,0,0,0,1,1,1,1,phishing
safgg34rfdfweqdas.epizy.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
176.119.1.180,0,0,0,2,0,0,0,0,1,1,1,1,phishing
2933517.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
vakantieverhuur.be,0,0,1,3,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
playcase.su,0,0,0,0,0,0,0,0,1,1,1,1,phishing
onager.co.kr,0,0,0,3,0,0,0,0,1,1,1,1,phishing
testing-adjusting-balancing.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
809829138265744-dot-ugd-vya-odk.appspot.com,0,0,1,2,0,0,1,1,0,0,1,0,phishing
oceanvibes.com.au,0,0,1,2,0,0,0,0,1,1,1,1,phishing
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
infobank.app.link,0,0,0,0,0,0,0,0,0,0,1,0,phishing
illiberal-session.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
vk-feed-wall-191107256.ru,0,0,0,0,0,0,0,1,1,1,1,1,phishing
services.runescape.com-en.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
rakuten.co.jp.wthrkb.ph,0,0,0,1,0,0,0,0,1,1,1,1,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
hindmovie.cc,0,0,0,0,0,0,0,0,1,1,1,1,phishing
toquedsol.com,0,0,1,7,0,0,0,0,0,0,1,0,phishing
zaborkursk.ru,0,0,0,1,0,0,0,0,1,0,1,0,phishing
gooyatoronto.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
lms.ozyegin.edu.tr,0,0,0,1,0,0,0,0,0,0,1,0,phishing
wonand.co.kr,0,0,0,2,0,0,0,0,0,0,1,0,phishing
locksmail.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
paleokastritsa-k7.mywire.org,0,0,0,1,0,0,0,1,1,1,1,1,phishing
resgateseuspontos.com.br.co25359.tmweb.ru,0,0,0,0,0,0,0,0,1,1,1,1,phishing
getfbautoliker.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
bit-x.ru,0,0,0,0,0,0,0,1,0,0,1,0,phishing
restrepohenao.com.co,0,0,0,2,0,0,0,0,1,1,1,1,phishing
merajunisa.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
chat-whatsapp1.grup-wa69.ml,0,0,0,0,0,0,0,1,1,1,1,1,phishing
ambrosiapaintingllc.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
bankofamerica-secureidentityverificationservicesonlineinstantly.mascoginstituionoas.com,0,0,1,0,0,0,0,1,1,1,1,1,phishing
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
tinyurl.com,0,1,1,1,0,0,1,0,0,0,1,0,phishing
agriaffaires.com-enquiry-id-92735.tilexhome.com,0,0,1,0,0,0,0,1,1,1,1,1,phishing
duffelbagadventures.com,0,0,1,2,0,0,0,0,0,0,1,0,phishing
trivselsdoktoren.dk,0,0,0,2,0,0,0,0,0,0,1,0,phishing
peaceau.org,0,0,1,3,0,0,0,0,0,0,1,0,phishing
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
onedrive.live.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
smart.lce9v.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
pontosappita.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
showmore.a3579.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
advonationusa.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
itaucard.segmobionline.ml,0,0,1,5,0,0,0,0,1,1,1,1,phishing
han.gl,0,0,0,1,0,0,0,0,0,0,1,0,phishing
muggetlogin.oa.r.appspot.com,0,0,0,1,0,0,1,0,0,0,1,0,phishing
tamilradio5.eu,0,0,0,2,0,0,0,0,1,1,1,1,phishing
americamegapromoco.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
speedy.com.pk,0,0,1,4,0,0,0,0,1,1,1,1,phishing
hamt.jp,0,0,1,8,0,0,0,0,1,1,1,1,phishing
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,1,1,0,0,0,1,1,1,1,1,phishing
print-mara.firebaseapp.com,0,0,0,0,0,0,0,1,0,0,1,0,phishing
prehardenelectronically.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
uprowadzenie-dworzec48.net.pl,0,0,0,0,0,0,0,1,1,1,1,1,phishing
atbpro.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
decaturilbgc.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
cybergata.com,0,1,1,2,0,0,0,0,0,0,1,0,phishing
office-sakakibara.com,0,0,1,5,0,0,0,1,0,0,1,0,phishing
1drv.ms,0,0,1,2,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
cli.re,0,0,0,1,0,0,0,0,0,0,1,0,phishing
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
dubaigreatdeals.com,0,0,1,4,0,0,0,0,1,0,1,0,phishing
gcspolk.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,0,1,1,phishing
sms-desbloqueosenlinea.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,phishing
comdi3horas.joomla.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
mynewblogspot070.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,phishing
notificationppv.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
storage.googleapis.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
brozaz48.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
113.125.21.66,0,0,0,2,0,0,0,0,1,1,1,1,phishing
storage.cloud.google.com,0,0,1,2,0,0,1,0,0,0,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
bitcon.pro,0,0,0,0,0,0,0,0,1,1,1,1,phishing
volarevic.com,0,0,0,5,0,0,0,0,0,0,1,0,phishing
produto-semanal.com,0,0,0,2,0,0,0,1,1,1,1,1,phishing
alasbah.com,0,0,1,7,0,0,0,0,0,0,1,0,phishing
eceadae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
zonasegurabcp.movil-viabcp.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
mailsfuca.moonfruit.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,phishing
xfinity.com-sign-in-secure-cpessfile-appmail.2bpnmedia.co.th,0,0,1,0,0,0,0,1,1,1,1,1,phishing
profinishmi.com,0,1,1,4,0,0,0,0,1,1,1,1,phishing
zjgsyds.cn,0,0,1,1,1,0,0,0,0,0,1,0,phishing
soyalejo.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
i-m.mx,0,0,0,2,0,0,0,1,0,0,1,0,phishing
aucoindesrues.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
paullemmerick.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
dowwr.com,0,0,1,7,0,0,0,0,0,0,1,0,phishing
elonbtc.online,0,0,0,0,0,0,0,0,1,1,1,1,phishing
cosmoia.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
hikari-laboratories.com,0,0,0,2,0,0,0,1,0,0,1,1,phishing
wefd1.hyperphp.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
ytthn.com,0,0,1,1,1,0,1,0,0,0,1,0,phishing
trabajofb09.000webhostapp.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
pullo.eu,0,0,1,9,0,0,0,0,0,0,1,0,phishing
gateomar.net,0,0,0,3,0,0,0,0,1,1,1,1,phishing
soyalejo.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
nabadmin.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
halfmoonsmast.jrcasey.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
playarprint.com,0,0,0,2,0,0,1,0,1,1,1,1,phishing
koreansamurai.com.au,0,0,1,4,0,0,0,0,1,1,1,1,phishing
tinyurl.com,0,0,0,1,0,0,1,0,0,0,1,0,phishing
bitoex-bonuses-btc.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
farmskinsgiveaway.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
cmphotos.es,0,0,1,7,0,0,0,0,1,1,1,1,phishing
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
iwillbekind.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
sriutamahub.com,0,0,1,2,0,0,0,0,0,0,1,0,phishing
rrofficesupplies.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
butlercourse.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
wdestaques13.modelodeaproveitar.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
horstmicket.com,0,0,0,2,0,0,1,0,1,1,1,1,phishing
kgmarbledesigns.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
strmessaging1.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
mythreehelp.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,phishing
ayzam.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
toanhoc247.edu.vn,0,0,1,6,0,0,0,0,0,0,1,0,phishing
ecodrink.vn,0,0,0,4,0,0,0,0,1,1,1,1,phishing
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
register-eos.io,0,0,0,1,0,0,0,1,1,1,1,1,phishing
geracaobenjamim.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
fastcredit-ng.com,0,1,1,3,0,0,0,1,0,0,1,0,phishing
very-actapt.000webhostapp.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
cobrodesa.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
friendlycabdavis.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
3jba.com,0,0,1,8,0,0,0,0,0,0,1,0,phishing
diariotortuga.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
mockup.metradigitalmedia.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
alwalaatours.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
host112.186-109-81.telecom.net.ar:8082,0,0,1,4,0,0,0,1,1,1,1,1,phishing
crosplat.co.uk,0,0,0,3,0,0,1,0,1,1,1,1,phishing
decaturilbgc.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
send-funds.boubit.com,0,0,0,1,0,0,1,1,1,1,1,1,phishing
attys.yolasite.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
zoohanpro.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,0,1,1,1,1,1,phishing
onedrive.live.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
sites.google.com,0,0,1,2,0,0,0,0,0,0,1,1,phishing
whenjessgrowsup.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
thsyuwshakjnd666iajnxx666.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
peruradiodigital.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
haywardtransportationllc.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
equalchances.org,0,0,0,3,0,0,0,0,1,1,1,1,phishing
singlets.co,0,0,0,2,0,0,0,0,1,1,1,1,phishing
web-net-pg.joomla.com,0,0,0,3,0,0,0,1,1,1,1,1,phishing
rebrand.ly,0,0,0,1,0,0,0,0,0,0,1,0,phishing
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
bpoconnectja.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
westhorizonfund.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
facebook.com-marketplace-857893.healthportal.pk,0,0,1,0,0,0,0,1,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
etecindsvc.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
toriyamabattery.com,0,0,0,2,0,0,0,0,1,0,1,0,phishing
miplab.net,0,0,0,2,0,0,0,0,1,1,1,1,phishing
fsjames.ca,0,0,0,0,0,0,0,0,1,1,1,1,phishing
loginlogon.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
sknaquatech.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
mail.puntopet.com.ru,0,0,0,0,0,0,1,0,1,1,1,1,phishing
wdestaques19.venhaaproveitaressanovidade.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
id-app.jdevcloud.com,0,0,1,4,0,0,0,1,1,1,1,1,phishing
cms-helmets.com,0,0,0,3,0,0,0,1,0,0,1,0,phishing
grindtimegym.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
bigfatdevelopment.com,0,0,0,2,0,0,1,0,0,0,1,0,phishing
63.250.33.127,0,0,0,1,0,0,0,0,1,1,1,1,phishing
labyrinthtanning.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
webcoretic.com,0,0,1,9,0,0,0,0,0,0,1,0,phishing
mimarfid.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,0,0,1,0,phishing
dearmomimokay.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
onlineprocedure.web5838.vweb01.webgamespace.de,0,0,1,0,0,0,0,0,1,1,1,1,phishing
splash-laundromatlv.com,0,0,1,6,0,0,0,1,1,1,1,1,phishing
securecuserver.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,phishing
itau-vantagens.ml,0,0,0,0,0,0,0,1,1,1,1,1,phishing
justlookapp.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
yoho.com.tw,0,0,1,4,0,0,0,0,0,0,1,1,phishing
eusa-lombo.firebaseapp.com,0,0,0,0,0,0,0,1,0,0,1,0,phishing
limited-authflow.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
barcelona-court-5624.pancakeapps.com,0,0,1,1,0,0,0,1,1,1,1,1,phishing
freevbuckx.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
conhantaohpg.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
checkinitausecurity.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
lz5.1ee.myftpupload.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
bancoaztecagt.codificandoideas.org,0,0,0,0,0,0,1,0,0,0,1,0,phishing
csgoxbag.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
rabobank-nl.ey.r.appspot.com,0,0,0,0,0,0,1,1,0,0,1,0,phishing
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
icmerano2.it,0,0,1,8,0,0,0,0,1,1,1,1,phishing
drive.google.com,0,0,1,4,0,0,0,0,0,0,1,0,phishing
mms.tucsonhispanicchamber.net,0,0,1,4,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
luvoxcr.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
themedisupply.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
webs.gt,0,0,0,4,0,0,0,0,1,1,1,1,phishing
gov.hmrc.refund-apply.uk,0,0,0,0,0,0,0,1,1,1,1,1,phishing
sekcja-parkinson.org.pl,0,0,0,1,0,0,0,1,1,1,1,1,phishing
danielescivoli.it,0,0,1,3,0,0,0,0,0,0,1,0,phishing
tinniedelulla.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
donplitka.in.ua,0,0,1,5,0,0,0,0,1,0,1,0,phishing
secure.runescape.com-rsgames.xyz,0,0,1,2,0,0,0,1,1,1,1,1,phishing
educacion.rionegro.gov.ar,0,0,1,9,1,0,0,0,0,0,1,0,phishing
poczta-polska247.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
facturation90range.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
mythree.xyz,0,0,0,1,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
marhenoschcap.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,phishing
sucursalpersonas-transaccionesbancolombiasa.com,0,0,1,0,0,0,0,1,1,1,1,1,phishing
servisgaza.ru,0,1,1,3,0,0,0,0,0,0,1,0,phishing
mall.ie,0,0,0,3,0,0,0,0,1,1,1,1,phishing
himanshusofttech.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,0,1,0,phishing
falconxworld.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
cwmrc.org,0,0,0,3,0,0,0,0,1,1,1,1,phishing
recover.tym.tw,0,0,1,2,0,0,0,0,1,1,1,1,phishing
alteodolcini.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
safgg34rfdfweqdas.epizy.com,0,0,1,4,0,0,0,0,0,0,1,0,phishing
scienceimpulsefoundation.org,0,0,0,2,0,0,0,0,1,1,1,1,phishing
mnstuff.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
flavena.co.rs,0,0,0,1,0,0,0,0,0,0,1,0,phishing
order.fdlheatpumps.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,phishing
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,phishing
particulares.newsbusiniesstoday.net,0,0,0,1,0,0,0,0,1,1,1,1,phishing
dichvuvnpt.com,0,0,1,4,0,0,1,0,0,0,1,0,phishing
onedrive.live.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
pinnerx.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
xtremefish.su,0,0,0,1,0,0,0,0,1,1,1,1,phishing
neku.ga,0,0,0,3,0,0,0,0,1,1,1,1,phishing
chat-whatsapp1.grup-wa69.ml,0,0,0,0,0,0,0,1,1,1,1,1,phishing
mail.myphonereviews.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
cremasantiestrias.es,0,0,1,5,0,0,0,0,0,0,1,0,phishing
handle.booktobi.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
glighting-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
tradepointonline-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
alsapan-epi.com,0,0,0,3,0,0,0,1,1,1,1,1,phishing
kovolem.cz,0,0,1,1,0,0,0,0,0,0,1,0,phishing
